MANDT,MSEHI,KZEX3,KZEX6,ANDEC,KZKEH,KZWOB,KZ1EH,KZ2EH,DIMID,ZAEHL,NENNR,EXP10,ADDKO,EXPON,DECAN,ISOCODE,PRIMARY,TEMP_VALUE,TEMP_UNIT,FAMUNIT,PRESS_VAL,PRESS_UNIT
"810","KGS","X","X",0,"X","","","","MASFLO",1,1,0,"0.000000",0,0,"KGS","X",0,"","",0,""
"000","G","X","X",3,"X","","","","MASS",1,1000,0,"0.000000",0,0,"GRM","X",0,"","",0,""
"001","PMI","X","X",0,"X","","","","FREQU",1,60,0,"0.000000",0,0,"","",0,"","",0,""
"812","MM","X","X",3,"X","","","","LENGTH",1,1000,0,"0.000000",0,0,"MMT","X",0,"","",0,""
"800","FA","X","X",0,"","","","","TEMP",5,9,0,"255.372222",0,0,"FAH","X",0,"","",0,""
"001","PMR","X","X",0,"X","","","","PERMEA",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"812","MM2","X","X",3,"X","","","","SURFAC",1,1000000,0,"0.000000",0,0,"MMK","",0,"","",0,""
"810","KGV","X","X",0,"X","","","","DENSI",1,1,0,"0.000000",0,0,"KMQ","X",0,"","",0,""
"000","G/L","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"001","PPB","X","X",0,"X","","","","PROPOR",1,1,-9,"0.000000",0,0,"","",0,"","",0,""
"800","FUM","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","MMA","X","X",0,"","","","","SPEED",1,31536,-6,"0.000000",0,0,"","",0,"","",0,""
"001","PPM","X","X",0,"X","","","","PROPOR",1,1,-6,"0.000000",0,0,"59","",0,"","",0,""
"810","KI","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","",0,"","",0,""
"000","GAU","X","X",99,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","MMG","X","X",0,"","","","","SPAEQU",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","G","X","X",3,"X","","","","MASS",1,1000,0,"0.000000",0,0,"GRM","X",0,"","",0,""
"001","PPT","X","X",0,"X","","","","PROPOR",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"812","MMH","X","X",0,"","","","","SPEED",1,3600000,0,"0.000000",0,0,"","",0,"","",0,""
"810","L","X","X",3,"X","","","","VOLUME",1,1000,0,"0.000000",0,0,"LTR","X",0,"","",0,""
"001","PRM","X","X",0,"X","","","","PERMEA",1,6000000,0,"0.000000",0,3,"","",0,"","",0,""
"800","G/L","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","MMK","X","X",0,"","","","","SPAEQU",1,1000,0,"0.000000",0,0,"D87","",0,"","",0,""
"001","PRS","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"IE","",0,"","",0,""
"810","LE","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","",0,"","",0,""
"812","MMO","X","X",0,"","","","","MOLQU",1,1000,0,"0.000000",0,0,"C18","",0,"","",0,""
"001","PS","X","X",0,"X","","","","TIME",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"800","GAU","X","X",99,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","MMQ","X","X",0,"X","","","","VOLUME",1,1,-9,"0.000000",0,0,"MMQ","",0,"","",0,""
"001","ROL","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"RO","X",0,"","",0,""
"810","M","X","X",2,"X","","","","LENGTH",1,1,0,"0.000000",0,0,"MTR","X",0,"","",0,""
"812","MMS","X","X",0,"","","","","SPEED",1,1000,0,"0.000000",0,0,"C16","",0,"","",0,""
"800","GC","X","X",0,"","","","","TEMP",1,1,0,"273.150000",0,0,"CEL","X",0,"","",0,""
"001","S","X","X",0,"","","","","TIME",1,1,0,"0.000000",0,0,"SEC","X",0,"","",0,""
"812","MNM","X","X",0,"X","","","","SURFTE",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"001","ST","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","X",0,"","",0,""
"810","M/S","X","X",0,"X","","","","SPEED",1,1,0,"0.000000",0,0,"MTS","X",0,"","",0,""
"800","GHG","X","X",0,"","","","","MPROPO",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"812","MOK","X","X",0,"","","","","SPAEQU",1,1,0,"0.000000",0,0,"C19","",0,"","",0,""
"001","TES","X","X",0,"","","","","MAGNFD",1,1,0,"0.000000",0,0,"D33","",0,"","",0,""
"810","M2","X","X",3,"X","","","","SURFAC",1,1,0,"0.000000",0,0,"MTK","X",0,"","",0,""
"812","MOL","X","X",0,"","","","","MOLQU",1,1,0,"0.000000",0,0,"C34","",0,"","",0,""
"001","TH","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"MIL","X",0,"","",0,""
"812","MPB","X","X",0,"","","","","MPROPO",1,1,-9,"0.000000",0,0,"","",0,"","",0,""
"810","M2S","X","X",0,"X","","","","VISKIN",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","MPM","X","X",0,"","","","","MPROPO",1,1,-6,"0.000000",0,0,"","",0,"","",0,""
"001","TM3","X","X",0,"","","","","TKONZ",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","MPS","X","X",0,"X","","","","VISDYN",1,1000,0,"0.000000",0,0,"C24","",0,"","",0,""
"810","M3","X","X",3,"X","","","","VOLUME",1,1,0,"0.000000",0,0,"MTQ","X",0,"","",0,""
"812","MPT","X","X",0,"","","","","MPROPO",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"001","UGL","X","X",0,"X","","","","DENSI",1,1,-6,"0.000000",0,0,"","",0,"","",0,""
"812","MPZ","X","X",0,"","","","","STEXKZ",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"810","M3S","X","X",0,"X","","","","VOLFLO",1,1,0,"0.000000",0,0,"MQS","X",0,"","",0,""
"001","V","X","X",0,"","","","","VOLTAG",1,1,0,"0.000000",0,0,"VLT","X",0,"","",0,""
"812","MQH","X","X",0,"X","","","","VOLFLO",1,3600,0,"0.000000",0,0,"MQH","",0,"","",0,""
"810","MA","X","X",0,"","","","","ECURR",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","MS","X","X",0,"X","","","","TIME",1,1000,0,"0.000000",0,0,"C26","",0,"","",0,""
"001","V%","X","X",0,"","","","","VPROPO",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"812","MS2","X","X",0,"X","","","","ACCEL",1,1,0,"0.000000",0,0,"MSK","X",0,"","",0,""
"810","MG","X","X",3,"X","","","","MASS",1,1000000,0,"0.000000",0,0,"","",0,"","",0,""
"001","V%O","X","X",0,"","","","","VPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","MTE","X","X",0,"","","","","MAGNFD",1,1000,0,"0.000000",0,0,"C29","",0,"","",0,""
"001","V01","X","X",0,"X","","","","CONDUC",1,1,-4,"0.000000",0,3,"","",0,"","",0,""
"810","MIM","X","X",3,"X","","","","LENGTH",1,1000000,0,"0.000000",0,0,"","",0,"","",0,""
"812","MTS","X","X",0,"X","","","","SPEED",1,3600,0,"0.000000",0,0,"MTS","",0,"","",0,""
"001","V02","X","X",0,"X","","","","ACBAC",1,1,0,"0.000000",0,3,"C36","",0,"","",0,""
"812","MV","X","X",0,"","","","","VOLTAG",1,1000,0,"0.000000",0,0,"2Z","",0,"","",0,""
"810","MIS","X","X",0,"X","","","","TIME",1,1000000,0,"0.000000",0,0,"","",0,"","",0,""
"001","VAL","X","X",0,"X","X","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","MVA","X","X",0,"X","","","","POWER",1,1,6,"0.000000",0,0,"MVA","",0,"","",0,""
"812","MW","X","X",0,"","","","","POWER",1,1000,0,"0.000000",0,0,"C31","",0,"","",0,""
"810","ML","X","X",3,"X","","","","VOLUME",1,1000000,0,"0.000000",0,0,"","",0,"","",0,""
"812","N","X","X",0,"","","","","FORCE",1,1,0,"0.000000",0,0,"NEW","X",0,"","",0,""
"810","MM","X","X",3,"X","","","","LENGTH",1,1000,0,"0.000000",0,0,"MTR","",0,"","",0,""
"812","NAM","X","X",3,"X","","","","LENGTH",1,1000000,-3,"0.000000",0,0,"C45","",0,"","",0,""
"812","NM","X","X",0,"X","","","","SURFTE",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"810","MMO","X","X",0,"","","","","MOLQU",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","NS","X","X",0,"X","","","","TIME",1,1000000,-3,"0.000000",0,0,"C47","",0,"","",0,""
"810","MOL","X","X",0,"","","","","MOLQU",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","OHM","X","X",0,"","","","","RESIST",1,1,0,"0.000000",0,0,"OHM","X",0,"","",0,""
"812","P","X","X",0,"X","","","","POINTS",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"810","MS","X","X",0,"X","","","","TIME",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","PA","X","X",0,"","","","","PRESS",1,1,0,"0.000000",0,0,"PAL","X",0,"","",0,""
"810","MS2","X","X",0,"X","","","","ACCEL",1,1,0,"0.000000",0,0,"MSK","X",0,"","",0,""
"812","PAA","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PR","",0,"","",0,""
"812","PAK","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PK","X",0,"","",0,""
"810","MV","X","X",0,"","","","","VOLTAG",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","PAL","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PF","X",0,"","",0,""
"812","PAS","X","X",0,"X","","","","VISDYN",1,1,0,"0.000000",0,0,"C65","",0,"","",0,""
"810","MW","X","X",0,"","","","","POWER",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","PMI","X","X",0,"X","","","","FREQU",1,60,0,"0.000000",0,0,"","",0,"","",0,""
"810","N","X","X",0,"","","","","FORCE",1,1,0,"0.000000",0,0,"NEW","X",0,"","",0,""
"812","PPB","X","X",0,"X","","","","PROPOR",1,1,-9,"0.000000",0,0,"","",0,"","",0,""
"812","PPM","X","X",0,"X","","","","PROPOR",1,1,-6,"0.000000",0,0,"59","",0,"","",0,""
"810","NAM","X","X",3,"X","","","","LENGTH",1,1000000,-3,"0.000000",0,0,"","",0,"","",0,""
"812","PPT","X","X",0,"X","","","","PROPOR",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"800","GJ","X","X",0,"X","","","","ENERGY",1,1,9,"0.000000",0,0,"","",0,"","",0,""
"810","NS","X","X",0,"X","","","","TIME",1,1000000,-3,"0.000000",0,0,"","",0,"","",0,""
"812","PRS","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PS","",0,"","",0,""
"812","PS","X","X",0,"X","","","","TIME",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"810","OHM","X","X",0,"","","","","RESIST",1,1,0,"0.000000",0,0,"OHM","X",0,"","",0,""
"000","GC","X","X",0,"","","","","TEMP",1,1,0,"273.150000",0,0,"CEL","X",0,"","",0,""
"800","GKG","X","X",0,"","","","","MPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","ROL","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"RO","X",0,"","",0,""
"812","S","X","X",0,"","","","","TIME",1,1,0,"0.000000",0,0,"SEC","X",0,"","",0,""
"810","PA","X","X",0,"","","","","PRESS",1,1,0,"0.000000",0,0,"PAL","X",0,"","",0,""
"800","GLI","X","X",0,"X","","","","DENSI",1,1,0,"0.000000",0,0,"GL","",0,"","",0,""
"000","GHG","X","X",0,"","","","","MPROPO",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"812","ST","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","X",0,"","",0,""
"810","PAA","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","",0,"","",0,""
"812","TC3","X","X",0,"","","","","TKONZ",1,1000000,0,"0.000000",0,0,"","",0,"","",0,""
"800","GM","X","X",0,"X","","","","MOLMAS",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"000","GJ","X","X",0,"X","","","","ENERGY",1,1,9,"0.000000",0,0,"","",0,"","",0,""
"812","TES","X","X",0,"","","","","MAGNFD",1,1,0,"0.000000",0,0,"D33","",0,"","",0,""
"810","PAK","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","",0,"","",0,""
"800","GM2","X","X",0,"X","","","","MASSBD",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","TH","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"MIL","X",0,"","",0,""
"000","GKG","X","X",0,"","","","","MPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","TM3","X","X",0,"","","","","TKONZ",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"810","PAL","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","",0,"","",0,""
"800","GPM","X","X",0,"X","","","","VOLFLO",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","GLI","X","X",0,"X","","","","DENSI",1,1,0,"0.000000",0,0,"GL","",0,"","",0,""
"812","UGL","X","X",0,"X","","","","DENSI",1,1,-6,"0.000000",0,0,"","",0,"","",0,""
"810","PAS","X","X",0,"X","","","","VISDYN",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"812","V","X","X",0,"","","","","VOLTAG",1,1,0,"0.000000",0,0,"VLT","X",0,"","",0,""
"800","GQ","X","X",0,"X","","","","DENSI",1,1,-9,"0.000000",0,0,"GQ","",0,"","",0,""
"000","GM","X","X",0,"X","","","","MOLMAS",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","V%","X","X",0,"","","","","VPROPO",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"810","PPM","X","X",99,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","GRO","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"GRO","X",0,"","",0,""
"812","V%O","X","X",0,"","","","","VPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"812","VAL","X","X",0,"X","X","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","GV","X","X",0,"X","","","","DENSI",1,1,0,"0.000000",0,0,"23","",0,"","",0,""
"810","PS","X","X",0,"X","","","","TIME",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"812","VPB","X","X",0,"","","","","VPROPO",1,1,-9,"0.000000",0,0,"","",0,"","",0,""
"800","GW","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"810","ROL","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","",0,"","",0,""
"800","HL","X","X",3,"X","","","","VOLUME",1,10,0,"0.000000",0,0,"HLT","X",0,"","",0,""
"810","S","X","X",0,"","","","","TIME",1,1,0,"0.000000",0,0,"SEC","X",0,"","",0,""
"000","GM2","X","X",0,"X","","","","MASSBD",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"800","HZ","X","X",0,"","","","","FREQU",1,1,0,"0.000000",0,0,"HTZ","X",0,"","",0,""
"810","ST","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","X",0,"","",0,""
"000","GQ","X","X",0,"X","","","","DENSI",1,1,-9,"0.000000",0,0,"GQ","",0,"","",0,""
"800","J","X","X",0,"","","","","ENERGY",1,1,0,"0.000000",0,0,"JOU","X",0,"","",0,""
"810","V","X","X",0,"","","","","VOLTAG",1,1,0,"0.000000",0,0,"VLT","X",0,"","",0,""
"000","GRO","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"GRO","X",0,"","",0,""
"800","JKG","X","X",0,"X","","","","SPENER",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"810","W","X","X",0,"","","","","POWER",1,1,0,"0.000000",0,0,"WTT","X",0,"","",0,""
"000","GW","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","JKK","X","X",0,"X","","","","SPHCAP",1,1,0,"0.000000",0,0,"B11","",0,"","",0,""
"811","%","X","X",0,"X","","","","PROPOR",1,1,0,"0.000000",0,2,"P1","",0,"","",0,""
"000","H","","",3,"X","","","","TIME",3600,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","JMO","X","X",0,"X","","","","MOENER",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","001","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"000","HAR","X","X",0,"X","","","","SURFAC",10000,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","JT","X","X",5,"X","X","","","AAAADL",1,1,0,"0.000000",0,0,"JT","X",0,"","",0,""
"811","002","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"000","HL","X","X",3,"X","","","","VOLUME",1,10,0,"0.000000",0,0,"HLT","X",0,"","",0,""
"800","K","X","X",0,"","","","","TEMP",1,1,0,"0.000000",0,0,"KEL","X",0,"","",0,""
"811","021","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"000","HPA","X","X",0,"","","","","PRESS",100,1,0,"0.000000",0,0,"A97","",0,"","",0,""
"800","KAN","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CA","",0,"","",0,""
"811","1","X","X",0,"","","","","PROPOR",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","HZ","X","X",0,"","","","","FREQU",1,1,0,"0.000000",0,0,"HTZ","X",0,"","",0,""
"800","KAR","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CT","X",0,"","",0,""
"811","A","X","X",0,"","","","","ECURR",1,1,0,"0.000000",0,0,"AMP","X",0,"","",0,""
"000","IN","X","X",3,"X","","","","LENGTH",127,5000,0,"0.000000",0,0,"INH","X",0,"","",0,""
"800","KG","X","X",3,"X","","","","MASS",1,1,0,"0.000000",0,0,"KGM","X",0,"","",0,""
"811","BOX","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"BX","",0,"","",0,""
"000","J","X","X",0,"","","","","ENERGY",1,1,0,"0.000000",0,0,"JOU","X",0,"","",0,""
"800","KGF","X","X",0,"","","","","MASSBD",1,1,0,"0.000000",0,0,"28","",0,"","",0,""
"811","BT","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"BO","X",0,"","",0,""
"000","JKG","X","X",0,"X","","","","SPENER",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","KGK","X","X",0,"","","","","MPROPO",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","C","X","X",0,"X","","","","TEMP",1,1,0,"273.150000",0,0,"CEL","",0,"","",0,""
"000","JKK","X","X",0,"X","","","","SPHCAP",1,1,0,"0.000000",0,0,"B11","",0,"","",0,""
"800","KGM","X","X",0,"X","","","","MOLMAS",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","CCM","X","X",3,"X","","","","VOLUME",1,1000000,0,"0.000000",0,0,"CMQ","X",0,"","",0,""
"800","KGS","X","X",0,"X","","","","MASFLO",1,1,0,"0.000000",0,0,"KGS","X",0,"","",0,""
"811","CD","X","X",0,"","","","","LIGHT",1,1,0,"0.000000",0,0,"CDL","X",0,"","",0,""
"800","KGV","X","X",0,"X","","","","DENSI",1,1,0,"0.000000",0,0,"KMQ","X",0,"","",0,""
"811","CDM","X","X",3,"X","","","","VOLUME",1,1000,0,"0.000000",0,0,"DMQ","X",0,"","",0,""
"800","KGW","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","CM","X","X",3,"X","","","","LENGTH",1,100,0,"0.000000",0,0,"CMT","X",0,"","",0,""
"800","KI","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CR","",0,"","",0,""
"811","CM2","X","X",3,"X","","","","SURFAC",1,10000,0,"0.000000",0,2,"CMK","",0,"","",0,""
"000","JMO","X","X",0,"X","","","","MOENER",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","KIT","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CT","",0,"","",0,""
"811","CPA","X","X",0,"X","","","","VISDYN",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","K","X","X",0,"","","","","TEMP",1,1,0,"0.000000",0,0,"KEL","X",0,"","",0,""
"800","KMK","X","X",0,"","","","","VPROPO",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","CSE","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CSE","X",0,"","",0,""
"000","KAN","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CA","X",0,"","",0,""
"800","KMN","X","X",0,"X","","","","TEMPRT",1,60,0,"0.000000",0,0,"","",0,"","",0,""
"811","DEG","X","X",99,"X","","","","AAAADL",1,1,0,"0.000000",0,1,"DD","",0,"","",0,""
"000","KAR","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CT","X",0,"","",0,""
"800","KMS","X","X",0,"X","","","","TEMPRT",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","DM","X","X",3,"X","","X","","LENGTH",1,10,0,"0.000000",0,0,"DMT","X",0,"","",0,""
"000","KG","X","X",3,"X","","","","MASS",1,1,0,"0.000000",0,0,"KGM","X",0,"","",0,""
"800","KPA","X","X",0,"X","","","","PRESS",1,1,3,"0.000000",0,0,"KPA","",0,"","",0,""
"811","EA","X","X",0,"X","X","","","AAAADL",1,1,0,"0.000000",0,0,"EA","X",0,"","",0,""
"000","KGF","X","X",0,"","","","","MASSBD",1,1,0,"0.000000",0,0,"28","",0,"","",0,""
"800","KVA","X","X",0,"X","","","","ENERGY",1,1,0,"0.000000",0,0,"KVA","",0,"","",0,""
"811","EH","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","KGK","X","X",0,"","","","","MPROPO",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","KW1","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"811","FUM","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","KGM","X","X",0,"X","","","","MOLMAS",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","KW2","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"811","G","X","X",3,"X","","","","MASS",1,1000,0,"0.000000",0,0,"GRM","X",0,"","",0,""
"000","KGS","X","X",0,"X","","","","MASFLO",1,1,0,"0.000000",0,0,"KGS","X",0,"","",0,""
"800","KWK","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","GAU","X","X",99,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","KGV","X","X",0,"X","","","","DENSI",1,1,0,"0.000000",0,0,"KMQ","X",0,"","",0,""
"800","L","X","X",3,"X","","","","VOLUME",1,1000,0,"0.000000",0,0,"LTR","X",0,"","",0,""
"811","GC","X","X",0,"","","","","TEMP",1,1,0,"273.150000",0,0,"CEL","X",0,"","",0,""
"000","KGW","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","L2","X","X",0,"X","","","","VOLFLO",1,60000,0,"0.000000",0,0,"L2","",0,"","",0,""
"811","GLL","X","X",3,"X","","","","VOLUME",3785344,1,-9,"0.000000",0,0,"GLL","X",0,"","",0,""
"000","KHZ","X","X",0,"","","","","FREQU",1000,1,0,"0.000000",0,0,"KHZ","",0,"","",0,""
"800","LAG","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","GV","X","X",0,"X","","","","DENSI",1,1,0,"0.000000",0,0,"23","",0,"","",0,""
"000","KI","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"BX","X",0,"","",0,""
"800","LE","X","X",3,"X","X","","","AAAADL",1,1,0,"0.000000",0,0,"SU","X",0,"","",0,""
"811","HL","X","X",3,"X","","","","VOLUME",1,10,0,"0.000000",0,0,"HLT","X",0,"","",0,""
"800","LF","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"811","HPA","X","X",0,"","","","","PRESS",100,1,0,"0.000000",0,0,"A97","",0,"","",0,""
"800","LH","X","X",0,"X","","","","VOLFLO",1,3600000,0,"0.000000",0,0,"","",0,"","",0,""
"811","HZ","X","X",0,"","","","","FREQU",1,1,0,"0.000000",0,0,"HTZ","X",0,"","",0,""
"800","LHK","X","X",3,"X","","","","SURFAC",1,1,-8,"0.000000",0,0,"","",0,"","",0,""
"811","IN","X","X",3,"X","","","","LENGTH",127,5000,0,"0.000000",0,0,"INH","",0,"","",0,""
"800","LMS","X","X",0,"X","","","","HYDROL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","IN3","X","X",0,"X","","","","VOLUME",16387,1,-9,"0.000000",0,0,"INQ","X",0,"","",0,""
"000","KJ","X","X",0,"","","","","ENERGY",1000,1,0,"0.000000",0,0,"KJO","",0,"","",0,""
"800","LS","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"811","J","X","X",0,"","","","","ENERGY",1,1,0,"0.000000",0,0,"JOU","X",0,"","",0,""
"000","KJK","X","X",0,"X","","","","SPENER",1000,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","LSL","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"811","JHR","X","X",0,"X","","","","TIME",31536000,1,0,"0.000000",0,0,"ANN","X",0,"","",0,""
"000","KJM","X","X",0,"X","","","","MOENER",1000,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","LW1","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"811","K","X","X",0,"","","","","TEMP",1,1,0,"0.000000",0,0,"KEL","X",0,"","",0,""
"000","KM","X","X",0,"X","","","","LENGTH",1000,1,0,"0.000000",0,0,"KMT","X",0,"","",0,""
"800","M","X","X",2,"X","","","","LENGTH",1,1,0,"0.000000",0,0,"MTR","X",0,"","",0,""
"811","KA","X","X",0,"","","","","ECURR",1000,1,0,"0.000000",0,0,"B22","",0,"","",0,""
"000","KM2","X","X",0,"X","","","","SURFAC",1000000,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","M%","X","X",0,"","","","","MPROPO",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"811","KAN","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CA","",0,"","",0,""
"000","KMH","X","X",0,"X","","","","SPEED",10,36,0,"0.000000",0,0,"KMH","",0,"","",0,""
"800","M%O","X","X",0,"","","","","MPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"811","KAR","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CT","X",0,"","",0,""
"000","KMK","X","X",0,"","","","","VPROPO",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","M/S","X","X",0,"X","","","","SPEED",1,1,0,"0.000000",0,0,"MTS","X",0,"","",0,""
"811","KG","X","X",3,"X","","","","MASS",1,1,0,"0.000000",0,0,"KGM","X",0,"","",0,""
"000","KMN","X","X",0,"X","","","","TEMPRT",1,60,0,"0.000000",0,0,"","",0,"","",0,""
