"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"800","EURX","GBP","EUR","79949887","-70.15000","0","0"
"812","M","DKK","BEF","80039898","5.41071","0","0"
"800","EURX","GBP","EUR","79949888","-69.85000","0","0"
"800","B","CAD","USD","80049098","0.71900","0","0"
"800","EURX","AUD","EUR","79959676","-1.63890","0","0"
"800","EURX","GBP","EUR","79949889","-69.74000","0","0"
"812","M","DKK","CHF","80039898","0.21740","0","0"
"800","B","CAD","USD","80049498","0.71600","0","0"
"800","EURX","GBP","EUR","79949890","-69.82000","0","0"
"800","EURX","AUD","EUR","79959677","-1.63620","0","0"
"800","EURX","GBP","EUR","79949891","-69.82000","0","0"
"800","B","CAD","USD","80058998","0.73700","0","0"
"812","M","DKK","DEM","80039898","0.26224","0","0"
"800","EURX","GBP","EUR","79949892","-69.82000","0","0"
"800","EURX","AUD","EUR","79959678","-1.64200","0","0"
"800","B","CAD","USD","80079498","1.20000","0","0"
"800","EURX","GBP","EUR","79949893","-70.28000","0","0"
"812","M","DKK","ESP","80039898","22.26594","0","0"
"800","B","DEM","CHF","80018889","0.82440","0","0"
"800","EURX","GBP","EUR","79949894","-70.43000","0","0"
"800","EURX","AUD","EUR","79959679","-1.64200","0","0"
"812","M","DKK","FIM","80039898","0.79647","0","0"
"800","EURX","GBP","EUR","79949895","-70.53000","0","0"
"800","B","DEM","FIM","80039868","3.05810","0","0"
"800","EURX","GBP","EUR","79949896","-70.72000","0","0"
"800","EURX","AUD","EUR","79959680","-1.64200","0","0"
"812","M","DKK","FRF","80039898","0.87903","0","0"
"800","B","DEM","USD","80018889","0.59290","0","0"
"800","EURX","GBP","EUR","79949897","-70.71000","0","0"
"800","B","DEM","USD","80049098","0.71600","0","0"
"800","EURX","AUD","EUR","79959681","-1.64690","0","0"
"800","EURX","GBP","EUR","79958768","-70.71000","0","0"
"800","EURX","GBP","EUR","79958769","-70.82000","0","0"
"800","B","DEM","USD","80049498","0.71600","0","0"
"800","EURX","ROL","EUR","79949787","-36.72120","0","0"
"800","EURX","AUD","EUR","79959682","-1.65070","0","0"
"800","EURX","GBP","EUR","79958770","-70.94000","0","0"
"800","B","DEM","USD","80089898","0.50000","0","0"
"812","M","DKK","GBP","80039898","0.08625","0","0"
"800","EURX","ROL","EUR","79949788","-36.72120","0","0"
"800","EURX","GBP","EUR","79958771","-70.58000","0","0"
"800","B","DEM","USD","80109898","0.50000","0","0"
"800","EURX","AUD","EUR","79959683","-1.65290","0","0"
"800","EURX","ROL","EUR","79949789","-36.97415","0","0"
"800","EURX","GBP","EUR","79958772","-70.42000","0","0"
"800","B","EUR","USD","79909168","-1.37069","0","0"
"812","M","DKK","GRD","80039898","45.51223","0","0"
"800","EURX","ROL","EUR","79949790","-37.03665","0","0"
"800","EURX","AUD","EUR","79959684","-1.66660","0","0"
"800","EURX","GBP","EUR","79958773","-70.36000","0","0"
"800","B","EUR","USD","79909171","-1.41642","0","0"
"800","EURX","ROL","EUR","79949791","-37.03455","0","0"
"800","EURX","GBP","EUR","79958774","-70.36000","0","0"
"812","M","DKK","IEP","80039898","0.10404","0","0"
"800","B","EUR","USD","79909172","-1.41352","0","0"
"800","EURX","AUD","EUR","79959685","-1.66820","0","0"
"800","EURX","ROL","EUR","79949792","-37.11010","0","0"
"800","EURX","GBP","EUR","79958775","-70.36000","0","0"
"812","M","DKK","ITL","80039898","259.24420","0","0"
"800","B","EUR","USD","79909173","-1.41561","0","0"
"800","EURX","GBP","EUR","79958776","-70.22000","0","0"
"800","EURX","ROL","EUR","79949793","-37.12255","0","0"
"800","EURX","AUD","EUR","79959686","-1.66820","0","0"
"800","EURX","GBP","EUR","79958777","-69.85000","0","0"
"800","EURX","ROL","EUR","79949794","-37.12255","0","0"
"812","M","DKK","JPY","80039898","18.87325","0","0"
"800","B","EUR","USD","79909174","-1.44222","0","0"
"800","EURX","GBP","EUR","79958778","-69.31000","0","0"
"800","EURX","AUD","EUR","79959687","-1.66820","0","0"
"800","EURX","ROL","EUR","79949795","-37.12255","0","0"
"800","EURX","NOK","EUR","79959169","-8.37700","0","0"
"800","B","EUR","USD","79909175","-1.46428","0","0"
"800","EURX","GBP","EUR","79958779","-68.79000","0","0"
"812","M","DKK","NLG","80039898","0.29520","0","0"
"800","EURX","ROL","EUR","79949796","-37.71010","0","0"
"800","EURX","ROL","EUR","79949797","-37.56440","0","0"
"800","EURX","GBP","EUR","79958780","-68.56000","0","0"
"800","EURX","AUD","EUR","79959688","-1.68050","0","0"
"800","B","EUR","USD","79909178","-1.42417","0","0"
"800","EURX","NOK","EUR","79959170","-8.35540","0","0"
"812","M","DKK","NOK","80039898","1.08904","0","0"
"800","EURX","ROL","EUR","79949798","-37.53280","0","0"
"800","EURX","GBP","EUR","79958781","-68.56000","0","0"
"800","B","EUR","USD","79909179","-1.41692","0","0"
"800","EURX","ROL","EUR","79949868","-37.71135","0","0"
"812","M","DKK","PTE","80039898","26.85610","0","0"
"800","EURX","NOK","EUR","79959171","-8.35540","0","0"
"800","EURX","AUD","EUR","79959689","-1.63230","0","0"
"800","B","EUR","USD","79909180","-1.37242","0","0"
"800","EURX","GBP","EUR","79958782","-68.56000","0","0"
"800","EURX","ROL","EUR","79949869","-37.75805","0","0"
"800","B","EUR","USD","79909181","-1.34248","0","0"
"812","M","DKK","SEK","80039898","1.13273","0","0"
"800","EURX","AUD","EUR","79959690","-1.62360","0","0"
"800","EURX","ROL","EUR","79949870","-37.75805","0","0"
"800","EURX","GBP","EUR","79958783","-68.56000","0","0"
"800","EURX","NOK","EUR","79959172","-8.35540","0","0"
"800","EURX","ROL","EUR","79949871","-37.75805","0","0"
"800","B","EUR","USD","79909182","-1.34465","0","0"
"800","EURX","GBP","EUR","79958784","-69.02000","0","0"
"812","M","DKK","USD","80039898","0.14523","0","0"
"800","EURX","AUD","EUR","79959691","-1.63190","0","0"
"800","EURX","ROL","EUR","79949872","-37.80425","0","0"
"800","EURX","NOK","EUR","79959173","-8.34780","0","0"
"800","EURX","GBP","EUR","79958785","-68.98000","0","0"
"800","EURX","ROL","EUR","79949873","-37.48705","0","0"
"800","B","EUR","USD","79909185","-1.35860","0","0"
"812","M","ESP","ATS","80039898","8.28355","0","0"
"800","EURX","NOK","EUR","79959174","-8.33000","0","0"
"800","EURX","AUD","EUR","79959692","-1.63170","0","0"
"800","EURX","GBP","EUR","79958786","-69.18000","0","0"
"800","EURX","ROL","EUR","79949874","-38.34750","0","0"
"800","EURX","ROL","EUR","79949875","-38.56835","0","0"
"800","EURX","GBP","EUR","79958787","-69.11000","0","0"
"800","EURX","NOK","EUR","79959175","-8.29920","0","0"
"812","M","ESP","BEF","80039898","24.30039","0","0"
"800","EURX","AUD","EUR","79959693","-1.63170","0","0"
"800","EURX","ROL","EUR","79949876","-38.25335","0","0"
"800","EURX","GBP","EUR","79958788","-69.11000","0","0"
"800","EURX","ROL","EUR","79949877","-38.25335","0","0"
"800","EURX","NOK","EUR","79959176","-8.26500","0","0"
"800","EURX","GBP","EUR","79958789","-69.11000","0","0"
"800","EURX","AUD","EUR","79959694","-1.63170","0","0"
"812","M","ESP","CHF","80039898","0.97639","0","0"
"800","EURX","ROL","EUR","79949878","-38.25335","0","0"
"800","EURX","GBP","EUR","79958790","-69.16000","0","0"
"800","EURX","NOK","EUR","79959177","-8.26880","0","0"
"800","EURX","ROL","EUR","79949879","-37.14670","0","0"
"800","EURX","GBP","EUR","79958791","-68.91000","0","0"
"812","M","ESP","DEM","80039898","1.17775","0","0"
"800","EURX","AUD","EUR","79959695","-1.62450","0","0"
"800","EURX","ROL","EUR","79949880","-37.28350","0","0"
"800","EURX","GBP","EUR","79958792","-69.02000","0","0"
"800","EURX","NOK","EUR","79959178","-8.26880","0","0"
"800","EURX","ROL","EUR","79949881","-37.48325","0","0"
"800","EURX","AUD","EUR","79959696","-1.62900","0","0"
"812","M","ESP","DKK","80039898","4.49116","0","0"
"800","EURX","GBP","EUR","79958793","-69.13000","0","0"
"800","EURX","ROL","EUR","79949882","-38.03290","0","0"
"800","EURX","GBP","EUR","79958794","-69.24000","0","0"
"800","EURX","NOK","EUR","79959179","-8.26880","0","0"
"800","EURX","ROL","EUR","79949883","-38.07610","0","0"
"800","EURX","AUD","EUR","79959697","-1.60750","0","0"
"812","M","ESP","FIM","80039898","3.57707","0","0"
"800","EURX","GBP","EUR","79958795","-69.24000","0","0"
"800","EURX","ROL","EUR","79949884","-38.07610","0","0"
"800","EURX","GBP","EUR","79958796","-69.24000","0","0"
"800","EURX","NOK","EUR","79959180","-8.26040","0","0"
"812","M","ESP","FRF","80039898","3.94789","0","0"
"800","EURX","ROL","EUR","79949885","-38.07610","0","0"
"800","EURX","AUD","EUR","79959698","-1.61070","0","0"
"800","EURX","GBP","EUR","79958797","-68.96000","0","0"
"800","EURX","ROL","EUR","79949886","-38.36170","0","0"
"800","EURX","GBP","EUR","79958798","-68.92000","0","0"
"800","EURX","NOK","EUR","79959181","-8.31260","0","0"
"812","M","ESP","GBP","80039898","0.38738","0","0"
"800","EURX","ROL","EUR","79949887","-38.15330","0","0"
"800","EURX","AUD","EUR","80009898","-1.91976","0","0"
"800","EURX","GBP","EUR","79958869","-69.59000","0","0"
"800","EURX","ROL","EUR","79949888","-38.63705","0","0"
"800","EURX","NOK","EUR","79959182","-8.28870","0","0"
"800","EURX","GBP","EUR","79958870","-70.09000","0","0"
"812","M","ESP","GRD","80039898","2.04403","0","0"
"800","EURX","ROL","EUR","79949889","-39.12015","0","0"
"800","EURX","COP","EUR","79949168","-2815.39500","0","0"
"800","EURX","NOK","EUR","79959183","-8.26920","0","0"
"800","EURX","ROL","EUR","79949890","-38.43900","0","0"
"812","M","ESP","IEP","80039898","0.46724","0","0"
"800","EURX","COP","EUR","79949169","-2822.01500","0","0"
"800","EURX","ROL","EUR","79949891","-38.43900","0","0"
"800","EURX","ROL","EUR","79949892","-38.43900","0","0"
"800","EURX","NOK","EUR","79959184","-8.27080","0","0"
"812","M","ESP","ITL","80039898","11.64308","0","0"
"800","EURX","COP","EUR","79949170","-2835.88500","0","0"
"800","EURX","ROL","EUR","79949893","-38.73280","0","0"
"800","EURX","ROL","EUR","79949894","-38.62745","0","0"
"812","M","ESP","JPY","80039898","84.76289","0","0"
"800","EURX","NOK","EUR","79959185","-8.27080","0","0"
"800","EURX","COP","EUR","79949173","-2842.84500","0","0"
"800","EURX","ROL","EUR","79949895","-39.11765","0","0"
"800","EURX","ROL","EUR","79949896","-39.15440","0","0"
"812","M","ESP","LUF","80039898","24.47120","0","0"
"800","EURX","NOK","EUR","79959186","-8.27080","0","0"
"800","EURX","ROL","EUR","79949897","-39.55305","0","0"
"800","EURX","COP","EUR","79949174","-2831.45500","0","0"
"800","EURX","ROL","EUR","79958768","-39.55305","0","0"
"812","M","ESP","NLG","80039898","1.32581","0","0"
"800","EURX","NOK","EUR","79959187","-8.29960","0","0"
"800","EURX","COP","EUR","79949175","-2815.98500","0","0"
"800","EURX","ROL","EUR","79958769","-39.35110","0","0"
"800","EURX","ROL","EUR","79958770","-39.28775","0","0"
"812","M","ESP","NOK","80039898","4.89107","0","0"
"800","EURX","NOK","EUR","79959188","-8.31140","0","0"
"800","EURX","COP","EUR","79949176","-2817.55500","0","0"
"800","EURX","ROL","EUR","79958771","-39.76700","0","0"
"800","EURX","ROL","EUR","79958772","-38.37740","0","0"
"812","M","ESP","PTE","80039898","1.20615","0","0"
"800","EURX","NOK","EUR","79959189","-8.33300","0","0"
"800","EURX","COP","EUR","79949177","-2825.92500","0","0"
"800","EURX","ROL","EUR","79958773","-38.49312","0","0"
"800","B","EUR","USD","79909186","-1.41516","0","0"
"800","EURX","ROL","EUR","79958774","-38.49312","0","0"
"812","M","ESP","SEK","80039898","5.08728","0","0"
"800","EURX","NOK","EUR","79959190","-8.30350","0","0"
"800","EURX","COP","EUR","79949180","-2806.71500","0","0"
"800","EURX","ROL","EUR","79958775","-38.49312","0","0"
"800","B","EUR","USD","79909187","-1.36954","0","0"
"800","EURX","ROL","EUR","79958776","-38.07510","0","0"
"812","M","ESP","USD","80039898","0.65227","0","0"
"800","EURX","NOK","EUR","79959191","-8.34710","0","0"
"800","B","EUR","USD","79909188","-1.33164","0","0"
"800","EURX","COP","EUR","79949181","-2827.05000","0","0"
"800","EURX","ROL","EUR","79958777","-38.49030","0","0"
"800","B","EUR","USD","79909189","-1.35618","0","0"
"800","EURX","ROL","EUR","79958778","-38.76920","0","0"
"800","EURX","NOK","EUR","79959192","-8.34710","0","0"
"800","EURX","COP","EUR","79949182","-2838.39500","0","0"
"812","M","EUR","AED","80039898","4.03294","0","0"
"800","B","EUR","USD","79909192","-1.33140","0","0"
"800","EURX","ROL","EUR","79958779","-38.89160","0","0"
"800","B","EUR","USD","79909193","-1.32954","0","0"
"800","EURX","ROL","EUR","79958780","-38.17950","0","0"
"812","M","EUR","ARS","80039898","1.09800","0","0"
"800","EURX","NOK","EUR","79959193","-8.34710","0","0"
"800","EURX","COP","EUR","79949183","-2842.87500","0","0"
"800","B","EUR","USD","79909194","-1.34476","0","0"
"812","M","EUR","AUD","80039898","1.69497","0","0"
"800","B","EUR","USD","79909195","-1.30901","0","0"
"800","EURX","COP","EUR","79949184","-2849.44500","0","0"
"800","EURX","NOK","EUR","79959194","-8.33820","0","0"
"800","B","EUR","USD","79909271","-1.15842","0","0"
"800","EURX","ROL","EUR","79958781","-38.17950","0","0"
"812","M","EUR","BGL","80039898","19.95498","0","0"
"800","EURX","COP","EUR","79949187","-2879.16500","0","0"
"800","EURX","NOK","EUR","79959195","-8.39310","0","0"
"800","EURX","ROL","EUR","79958782","-38.17950","0","0"
"800","B","EUR","USD","79909272","-1.19075","0","0"
"800","EURX","ROL","EUR","79958783","-39.15900","0","0"
"800","B","EUR","USD","79909275","-1.19446","0","0"
"812","M","EUR","BRL","80039898","1.25172","0","0"
"800","EURX","NOK","EUR","79959196","-8.42680","0","0"
"800","EURX","COP","EUR","79949188","-2871.90500","0","0"
"800","EURX","ROL","EUR","79958784","-39.35985","0","0"
"800","B","EUR","USD","79909276","-1.17273","0","0"
"800","EURX","ROL","EUR","79958785","-39.51745","0","0"
"812","M","EUR","CAD","80039898","1.57189","0","0"
"800","EURX","NOK","EUR","79959197","-8.44210","0","0"
"800","EURX","COP","EUR","79949189","-2848.99500","0","0"
"800","B","EUR","USD","79909277","-1.20530","0","0"
"800","EURX","ROL","EUR","79958786","-39.15623","0","0"
"800","EURX","ROL","EUR","79958787","-38.53760","0","0"
"800","EURX","NOK","EUR","79959198","-8.42990","0","0"
"812","M","EUR","CHF","80039898","1.64359","0","0"
"800","B","EUR","USD","79909278","-1.22655","0","0"
"800","EURX","COP","EUR","79949190","-2848.11500","0","0"
"800","EURX","ROL","EUR","79958788","-38.53760","0","0"
"800","B","EUR","USD","79909279","-1.19322","0","0"
"800","EURX","ROL","EUR","79958789","-38.53760","0","0"
"812","M","EUR","CLP","80039898","4.98490","0","0"
"800","EURX","NOK","EUR","79959268","-8.42990","0","0"
"800","EURX","COP","EUR","79949191","-2857.19500","0","0"
"800","EURX","ROL","EUR","79958790","-38.16215","0","0"
"800","B","EUR","USD","79909282","-1.24457","0","0"
"800","EURX","ROL","EUR","79958791","-38.17480","0","0"
"800","EURX","NOK","EUR","79959269","-8.42990","0","0"
"812","M","EUR","CNY","80039898","9.09108","0","0"
"800","EURX","COP","EUR","79949194","-2846.87500","0","0"
"800","EURX","ROL","EUR","79958792","-37.91535","0","0"
"800","EURX","ROL","EUR","79958793","-37.95575","0","0"
"800","EURX","NOK","EUR","79959270","-8.45100","0","0"
"812","M","EUR","COP","80039898","14.97667","0","0"
"800","EURX","COP","EUR","79949195","-2847.10500","0","0"
"800","EURX","ROL","EUR","79958794","-37.97490","0","0"
"800","EURX","ROL","EUR","79958795","-37.97490","0","0"
"800","EURX","NOK","EUR","79959271","-8.44270","0","0"
"812","M","EUR","CYP","80039898","0.57799","0","0"
"800","EURX","COP","EUR","79949196","-2813.50500","0","0"
"800","EURX","ROL","EUR","79958796","-37.97490","0","0"
"800","EURX","ROL","EUR","79958797","-38.43020","0","0"
"800","EURX","NOK","EUR","79959272","-8.48970","0","0"
"812","M","EUR","CZK","80039898","36.93220","0","0"
"800","EURX","COP","EUR","79949197","-2822.85500","0","0"
"800","EURX","ROL","EUR","79958798","-38.35745","0","0"
"800","EURX","ROL","EUR","79958869","-39.00455","0","0"
"800","EURX","NOK","EUR","79959273","-8.48220","0","0"
"812","M","EUR","DKK","80039898","7.56014","0","0"
"800","EURX","COP","EUR","79949198","-2821.41500","0","0"
"800","EURX","ROL","EUR","79958870","-39.30525","0","0"
"800","EURX","ROL","EUR","79958871","-39.54275","0","0"
"800","EURX","NOK","EUR","79959274","-8.51400","0","0"
"812","M","EUR","GBP","80039898","65.20889","0","0"
"800","EURX","COP","EUR","79949270","-2816.50500","0","0"
"800","EURX","ROL","EUR","79958872","-39.54275","0","0"
"800","EURX","NOK","EUR","79959275","-8.51400","0","0"
"800","EURX","ROL","EUR","79958873","-39.54275","0","0"
"800","EURX","COP","EUR","79949271","-2806.29500","0","0"
"800","EURX","ROL","EUR","79958874","-39.60755","0","0"
"800","EURX","NOK","EUR","79959276","-8.51400","0","0"
"800","EURX","ROL","EUR","79958875","-39.46600","0","0"
"800","EURX","COP","EUR","79949272","-2785.61500","0","0"
"800","EURX","ROL","EUR","79958876","-39.63760","0","0"
"800","EURX","NOK","EUR","79959277","-8.48630","0","0"
"800","EURX","ROL","EUR","79958877","-39.77730","0","0"
"800","EURX","COP","EUR","79949273","-2777.04500","0","0"
"812","M","EUR","GRD","80039898","344.07895","0","0"
"800","EURX","ROL","EUR","79958878","-39.70820","0","0"
"800","EURX","NOK","EUR","79959278","-8.47830","0","0"
"800","EURX","ROL","EUR","79958879","-39.70820","0","0"
"800","EURX","COP","EUR","79949274","-2795.66500","0","0"
"812","M","EUR","HKD","80039898","8.50925","0","0"
"800","EURX","ROL","EUR","79958880","-39.70820","0","0"
"800","EURX","NOK","EUR","79959279","-8.48210","0","0"
"800","EURX","ROL","EUR","79958881","-39.92440","0","0"
"812","M","EUR","HRK","80039898","7.14016","0","0"
"800","EURX","COP","EUR","79949277","-2811.25500","0","0"
"800","EURX","ROL","EUR","79958882","-39.43305","0","0"
"800","EURX","NOK","EUR","79959280","-8.49170","0","0"
"800","EURX","ROL","EUR","79958883","-39.77500","0","0"
"812","M","EUR","HUF","80039898","2.31040","0","0"
"800","EURX","COP","EUR","79949278","-2814.92500","0","0"
"800","EURX","NOK","EUR","79959281","-8.48170","0","0"
"800","EURX","ROL","EUR","79958884","-40.33815","0","0"
"812","M","EUR","IDR","80039898","8.61927","0","0"
"800","EURX","ROL","EUR","79958885","-40.49080","0","0"
"800","EURX","COP","EUR","79949370","-2805.92500","0","0"
"800","EURX","NOK","EUR","79959282","-8.48170","0","0"
"800","EURX","ROL","EUR","79958886","-40.49080","0","0"
"812","M","EUR","ILS","80039898","3.95828","0","0"
"800","EURX","ROL","EUR","79958887","-40.49080","0","0"
"800","EURX","COP","EUR","79949371","-2812.20500","0","0"
"800","EURX","NOK","EUR","79959283","-8.48170","0","0"
"800","EURX","ROL","EUR","79958888","-40.29445","0","0"
"812","M","EUR","INR","80039898","43.58496","0","0"
"800","EURX","ROL","EUR","79958889","-40.63785","0","0"
"800","EURX","COP","EUR","79949372","-2824.50500","0","0"
"800","EURX","NOK","EUR","79959284","-8.47310","0","0"
"800","EURX","ROL","EUR","79958890","-40.59055","0","0"
"812","M","EUR","JPY","80039898","142.68449","0","0"
"800","EURX","ROL","EUR","79958891","-40.24815","0","0"
"800","EURX","COP","EUR","79949375","-2801.74500","0","0"
"800","EURX","NOK","EUR","79959285","-8.51650","0","0"
"800","EURX","ROL","EUR","79958892","-39.51370","0","0"
"812","M","EUR","KRW","80039898","1538.84161","0","0"
"800","EURX","NOK","EUR","79959286","-8.49430","0","0"
"800","EURX","ROL","EUR","79958893","-39.51370","0","0"
"800","EURX","COP","EUR","79949377","-2808.81500","0","0"
"800","EURX","ROL","EUR","79958894","-39.51370","0","0"
"812","M","EUR","MXN","80039898","9.25051","0","0"
"800","EURX","NOK","EUR","79959287","-8.46080","0","0"
"800","EURX","COP","EUR","79949378","-2816.13500","0","0"
"800","EURX","ROL","EUR","79958895","-40.23045","0","0"
"812","M","EUR","MYR","80039898","4.07763","0","0"
"800","EURX","ROL","EUR","79958896","-40.66550","0","0"
"800","EURX","NOK","EUR","79959288","-8.45890","0","0"
"800","EURX","COP","EUR","79949382","-2847.89500","0","0"
"800","EURX","ROL","EUR","79958897","-40.77690","0","0"
"812","M","EUR","NOK","80039898","8.23332","0","0"
"800","EURX","NOK","EUR","79959289","-8.45890","0","0"
"800","EURX","ROL","EUR","79958898","-41.05565","0","0"
"800","EURX","COP","EUR","79949383","-2842.72500","0","0"
"800","EURX","ROL","EUR","79958968","-41.09570","0","0"
"812","M","EUR","NZD","80039898","1.99454","0","0"
"800","EURX","NOK","EUR","79959290","-8.45890","0","0"
"800","EURX","ROL","EUR","79958969","-41.09570","0","0"
"800","EURX","COP","EUR","79949385","-2838.16500","0","0"
"800","EURX","ROL","EUR","79958970","-41.09570","0","0"
"812","M","EUR","PHP","80039898","41.83354","0","0"
"800","EURX","NOK","EUR","79959291","-8.47790","0","0"
"800","EURX","ROL","EUR","79958971","-40.64180","0","0"
"800","EURX","COP","EUR","79949386","-2827.44500","0","0"
"800","EURX","ROL","EUR","79958972","-40.99530","0","0"
"812","M","EUR","PLN","80039898","3.75405","0","0"
"800","EURX","NOK","EUR","79959292","-8.42530","0","0"
"800","EURX","ROL","EUR","79958973","-41.13425","0","0"
"800","EURX","COP","EUR","79949389","-2890.16500","0","0"
"812","M","EUR","ROL","80039898","9.20395","0","0"
"800","EURX","ROL","EUR","79958974","-41.27785","0","0"
"800","EURX","NOK","EUR","79959293","-8.46080","0","0"
"800","EURX","ROL","EUR","79958975","-41.11100","0","0"
"800","EURX","COP","EUR","79949390","-2886.63500","0","0"
"812","M","EUR","RUB","80039898","6.72468","0","0"
"800","EURX","ROL","EUR","79958976","-41.11100","0","0"
"800","EURX","NOK","EUR","79959294","-8.48860","0","0"
"800","EURX","ROL","EUR","79958977","-41.11100","0","0"
"800","EURX","COP","EUR","79949391","-2881.31500","0","0"
"812","M","EUR","SAR","80039898","4.11792","0","0"
"800","EURX","NOK","EUR","79959295","-8.52640","0","0"
"800","EURX","ROL","EUR","79958978","-41.17300","0","0"
"800","EURX","ROL","EUR","79959471","-40.66600","0","0"
"800","EURX","COP","EUR","79949393","-2874.66500","0","0"
"812","M","EUR","SEK","80039898","8.56360","0","0"
"800","EURX","NOK","EUR","79959296","-8.52640","0","0"
"800","EURX","ROL","EUR","79959472","-40.90800","0","0"
"800","EURX","ROL","EUR","79959473","-40.90800","0","0"
"812","M","EUR","SGD","80039898","1.75624","0","0"
"800","EURX","COP","EUR","79949397","-2863.31500","0","0"
"800","EURX","NOK","EUR","79959297","-8.52640","0","0"
"800","EURX","ROL","EUR","79959474","-40.52200","0","0"
"800","EURX","ROL","EUR","79959475","-40.52200","0","0"
"812","M","EUR","SIT","80039898","1.87362","0","0"
"800","EURX","COP","EUR","79949398","-2870.71500","0","0"
"800","EURX","NOK","EUR","79959298","-8.46070","0","0"
"800","EURX","ROL","EUR","79959476","-40.65400","0","0"
"800","EURX","ROL","EUR","79959477","-40.65400","0","0"
"800","B","EUR","USD","79909283","-1.26515","0","0"
"812","M","EUR","SKK","80039898","38.89091","0","0"
"800","EURX","COP","EUR","79949468","-2884.53500","0","0"
"800","EURX","NOK","EUR","79959369","-8.44650","0","0"
"800","EURX","ROL","EUR","79959478","-40.65400","0","0"
"800","B","EUR","USD","79909284","-1.26914","0","0"
"800","EURX","ROL","EUR","79959479","-40.49300","0","0"
"812","M","EUR","THB","80039898","43.86495","0","0"
"800","EURX","COP","EUR","79949469","-2936.10500","0","0"
"800","EURX","NOK","EUR","79959370","-8.35280","0","0"
"800","B","EUR","USD","79909297","-1.32441","0","0"
"800","EURX","ROL","EUR","79959480","-40.49300","0","0"
"800","B","EUR","USD","79909298","-1.32829","0","0"
"812","M","EUR","TRL","80039898","2.69503","0","0"
"800","EURX","ROL","EUR","79959481","-40.37200","0","0"
"800","EURX","COP","EUR","79949472","-2927.38500","0","0"
"800","EURX","NOK","EUR","79959371","-8.32850","0","0"
"800","EURX","ROL","EUR","79959482","-40.54400","0","0"
"800","B","EUR","USD","79909369","-1.28410","0","0"
"812","M","EUR","TWD","80039898","36.15482","0","0"
"800","EURX","NOK","EUR","79959372","-8.30650","0","0"
"800","EURX","COP","EUR","79949473","-2923.43500","0","0"
"800","EURX","ROL","EUR","79959483","-40.54400","0","0"
"800","B","EUR","USD","79909370","-1.25114","0","0"
"800","EURX","ROL","EUR","79959484","-40.54400","0","0"
"812","M","EUR","USD","80039898","1.09800","0","0"
"800","B","EUR","USD","79909373","-1.25734","0","0"
"800","EURX","NOK","EUR","79959373","-8.30650","0","0"
"800","EURX","COP","EUR","79949474","-2938.31500","0","0"
"800","EURX","ROL","EUR","79959485","-40.54400","0","0"
"800","B","EUR","USD","79909374","-1.23413","0","0"
"812","M","EUR","VEB","80039898","5.81114","0","0"
"800","EURX","ROL","EUR","79959486","-40.54400","0","0"
"800","EURX","NOK","EUR","79959374","-8.30650","0","0"
"800","EURX","COP","EUR","79949475","-2928.93500","0","0"
"800","B","EUR","USD","79909375","-1.26792","0","0"
"800","EURX","ROL","EUR","79959487","-40.60800","0","0"
"812","M","EUR","ZAR","80039898","5.52786","0","0"
"800","EURX","NOK","EUR","79959375","-8.35530","0","0"
"800","EURX","ROL","EUR","79959488","-40.54100","0","0"
"800","EURX","COP","EUR","79949476","-2939.93500","0","0"
"800","B","EUR","USD","79909376","-1.31092","0","0"
"800","EURX","ROL","EUR","79959489","-40.54100","0","0"
"812","M","FIM","ATS","80039898","2.31574","0","0"
"800","B","EUR","USD","79909377","-1.30281","0","0"
"800","EURX","NOK","EUR","79959376","-8.39100","0","0"
"800","EURX","COP","EUR","79949479","-2936.33500","0","0"
"800","EURX","ROL","EUR","79959490","-40.54100","0","0"
"800","B","EUR","USD","79909380","-1.30892","0","0"
"812","M","FIM","BEF","80039898","6.79338","0","0"
"800","EURX","NOK","EUR","79959377","-8.33340","0","0"
"800","EURX","ROL","EUR","79959491","-40.54100","0","0"
"800","B","EUR","USD","79909381","-1.29158","0","0"
"800","EURX","COP","EUR","79949480","-2949.73500","0","0"
"800","EURX","ROL","EUR","79959492","-40.54100","0","0"
"812","M","FIM","CHF","80039898","0.27296","0","0"
"800","EURX","NOK","EUR","79959378","-8.36750","0","0"
"800","B","EUR","USD","79909382","-1.31989","0","0"
"800","EURX","ROL","EUR","79959493","-40.54100","0","0"
"800","EURX","COP","EUR","79949482","-2957.62500","0","0"
"800","EURX","ROL","EUR","79959494","-40.54100","0","0"
"812","M","FIM","DEM","80039898","0.32925","0","0"
"800","B","EUR","USD","79909383","-1.29053","0","0"
"800","EURX","NOK","EUR","79959379","-8.33790","0","0"
"800","EURX","ROL","EUR","79959495","-40.54100","0","0"
"800","EURX","COP","EUR","79949483","-2970.56500","0","0"
"800","B","EUR","USD","79909384","-1.29555","0","0"
"800","EURX","ROL","EUR","79959496","-40.54100","0","0"
"812","M","FIM","DKK","80039898","1.25554","0","0"
"800","EURX","NOK","EUR","79959380","-8.33790","0","0"
"800","B","EUR","USD","79909387","-1.28096","0","0"
"800","EURX","ROL","EUR","79959497","-40.63900","0","0"
"800","EURX","COP","EUR","79949487","-2973.85500","0","0"
"800","EURX","ROL","EUR","79959498","-40.63900","0","0"
"812","M","FIM","ESP","80039898","27.95585","0","0"
